CustomerID,TotalSpent,Orders,ItemsPurchased,CountriesPurchased,AvgOrderValue,Recency
13999.0,3901.81,12,2243,1,325.1508333333333,9
14000.0,635.66,1,710,1,635.66,210
14001.0,2043.0800000000002,3,962,1,681.0266666666668,45
14002.0,529.73,2,877,1,264.865,133
14004.0,4582.64,7,2668,1,654.6628571428572,42
14005.0,2874.72,5,2478,1,574.944,9
14006.0,962.19,3,641,1,320.73,115
14009.0,695.61,2,365,1,347.805,197
14012.0,328.8,1,160,1,328.8,277
14013.0,473.02,3,462,1,157.67333333333332,109
14014.0,505.18,1,1076,1,505.18,76
14015.0,917.34,1,378,1,917.34,52
14016.0,4341.21,4,2125,1,1085.3025,161
14019.0,384.29,1,233,1,384.29,137
14020.0,642.8,2,441,1,321.4,16
14021.0,631.9,3,192,1,210.63333333333333,154
14022.0,440.0,1,487,1,440.0,224
14023.0,584.07,2,345,1,292.035,6
14024.0,327.7,2,150,1,163.85,121
14027.0,104.82,1,62,1,104.82,60
14029.0,467.66,2,198,1,233.83,62
14030.0,2358.84,8,1478,1,294.855,17
14031.0,13284.86,16,5172,1,830.30375,6
14032.0,2672.25,10,1802,1,267.225,1
14034.0,193.72,2,126,1,96.86,21
14035.0,1428.02,5,739,1,285.604,28
14036.0,626.65,1,268,1,626.65,284
14037.0,147.20000000000002,2,46,1,73.60000000000001,175
14038.0,1560.38,3,965,1,520.1266666666667,77
14039.0,152.2,1,92,1,152.2,32
14040.0,3560.32,12,1544,1,296.6933333333333,40
14041.0,141.41,1,94,1,141.41,265
14044.0,646.42,4,304,1,161.605,26
14045.0,1659.75,4,535,1,414.9375,108
14046.0,154.99,1,460,1,154.99,283
14047.0,1299.31,4,379,1,324.8275,8
14049.0,4550.64,3,3044,1,1516.88,16
14050.0,746.36,2,689,1,373.18,31
14051.0,14937.49,22,3606,1,678.9768181818182,0
14052.0,225.36,1,89,1,225.36,19
14053.0,260.25,2,215,1,130.125,123
14054.0,92.46,1,62,1,92.46,64
14055.0,725.6400000000001,1,216,1,725.6400000000001,105
14056.0,4797.31,14,2713,1,342.665,34
14057.0,5917.33,16,4414,1,369.833125,23
14059.0,183.6,1,128,1,183.6,266
14060.0,5929.28,18,5136,1,329.40444444444444,4
14062.0,10464.85,12,5593,1,872.0708333333333,9
14064.0,1334.34,5,1772,1,266.868,28
14066.0,152.55,1,45,1,152.55,266
14067.0,374.7,2,361,1,187.35,63
14068.0,265.85,1,73,1,265.85,319
14071.0,1080.76,6,699,1,180.12666666666667,3
14075.0,942.26,3,754,1,314.08666666666664,4
14076.0,118.67,1,79,1,118.67,128
14077.0,499.41999999999996,5,268,1,99.88399999999999,40
14078.0,1049.37,6,310,1,174.89499999999998,101
14079.0,375.1,1,301,1,375.1,124
14080.0,45.599999999999994,1,48,1,45.599999999999994,32
14081.0,423.52,1,252,1,423.52,368
14082.0,182.25,1,110,1,182.25,364
14083.0,1002.9,9,705,1,111.43333333333334,3
14085.0,4109.79,17,3007,1,241.75235294117647,1
14087.0,191.47,1,250,1,191.47,2
14088.0,44577.91,12,11335,1,3714.825833333334,9
14089.0,158.75,1,133,1,158.75,56
14090.0,76.32000000000001,1,72,1,76.32000000000001,324
14092.0,4076.91,14,2066,1,291.2078571428571,7
14093.0,433.86,1,391,1,433.86,11
14096.0,65164.79,17,16352,1,3833.2229411764706,3
14098.0,147.35,1,104,1,147.35,36
14099.0,2860.04,10,1943,1,286.004,15
14100.0,191.95000000000002,1,63,1,191.95000000000002,137
14101.0,5976.79,6,6942,1,996.1316666666667,73
14102.0,413.93,2,313,1,206.965,4
14104.0,216.20999999999998,2,72,1,108.10499999999999,154
14105.0,1266.23,1,800,1,1266.23,238
14107.0,2703.23,7,1793,1,386.17571428571426,51
14108.0,597.91,2,381,1,298.955,30
14110.0,4778.89,11,2057,1,434.4445454545455,3
14111.0,692.85,4,458,1,173.2125,13
14112.0,1494.82,4,852,1,373.705,22
14113.0,492.88000000000005,1,224,1,492.88000000000005,77
14114.0,386.53,2,101,1,193.265,273
14116.0,1382.74,5,707,1,276.548,19
14117.0,90.0,1,72,1,90.0,143
14121.0,2780.15,4,2082,1,695.0375,3
14124.0,419.58000000000004,1,1618,1,419.58000000000004,83
14125.0,2720.63,3,1628,1,906.8766666666667,10
14126.0,367.78000000000003,1,338,1,367.78000000000003,10
14127.0,709.71,3,321,1,236.57000000000002,122
14128.0,637.5,2,564,1,318.75,60
14129.0,1123.8600000000001,5,592,1,224.77200000000002,1
14130.0,480.91,1,257,1,480.91,318
14132.0,3586.0299999999997,11,3368,1,326.00272727272727,1
14133.0,605.64,3,348,1,201.88,129
14135.0,4690.31,15,3850,1,312.68733333333336,1
14138.0,965.8800000000001,2,600,1,482.94000000000005,1
14139.0,415.82,1,510,1,415.82,45
14140.0,394.06,1,294,1,394.06,3
14141.0,915.13,4,355,1,228.7825,2
14142.0,311.81,1,313,1,311.81,372
14143.0,115.8,1,30,1,115.8,133
14145.0,2613.6,3,528,1,871.1999999999999,46
14147.0,182.8,1,40,1,182.8,285
14148.0,157.2,1,16,1,157.2,233
14150.0,658.64,2,496,1,329.32,35
14152.0,621.29,2,711,1,310.645,74
14154.0,1345.62,2,465,1,672.81,238
14155.0,118.75,1,25,1,118.75,265
14156.0,79424.81,51,40241,1,1557.3492156862744,9
14157.0,424.89000000000004,2,271,1,212.44500000000002,19
14158.0,507.66,1,781,1,507.66,39
14159.0,3659.5099999999998,8,3496,1,457.43874999999997,19
14161.0,1097.6200000000001,3,450,1,365.8733333333334,215
14162.0,289.36,2,142,1,144.68,173
14163.0,2445.91,4,893,1,611.4775,86
14164.0,1631.77,2,1033,1,815.885,70
14165.0,120.44,1,53,1,120.44,275
14167.0,562.59,4,147,1,140.6475,38
14171.0,363.79,1,167,1,363.79,97
14173.0,450.84,4,150,1,112.71,10
14174.0,134.46,1,94,1,134.46,32
14175.0,2899.72,2,1369,1,1449.86,59
14176.0,576.9000000000001,4,209,1,144.22500000000002,296
14177.0,549.46,4,204,1,137.365,85
14178.0,1600.26,7,1494,1,228.60857142857142,8
14179.0,701.57,2,319,1,350.785,40
14180.0,2018.32,11,303,1,183.48363636363635,28
14184.0,452.89,1,127,1,452.89,66
14185.0,197.65,1,6,1,197.65,330
14188.0,2054.36,6,1162,1,342.3933333333334,30
14189.0,3818.15,12,3349,1,318.1791666666667,1
14191.0,4405.9800000000005,12,3466,1,367.165,1
14193.0,853.39,2,445,1,426.695,67
14194.0,4290.28,10,2653,1,429.02799999999996,4
14195.0,1012.0,2,760,1,506.0,201
14196.0,335.52,1,142,1,335.52,106
14198.0,701.4,4,290,1,175.35,17
14199.0,185.39999999999998,1,28,1,185.39999999999998,217
14201.0,559.46,6,516,1,93.24333333333334,59
14204.0,150.61,1,72,1,150.61,1
14205.0,243.8,1,78,1,243.8,16
14206.0,328.15999999999997,1,276,1,328.15999999999997,238
14208.0,151.74,1,114,1,151.74,94
14209.0,2073.43,6,691,1,345.57166666666666,10
14210.0,1905.8400000000001,6,760,1,317.64000000000004,105
14211.0,2241.1,9,1242,1,249.0111111111111,52
14212.0,1070.48,1,1152,1,1070.48,89
14214.0,1004.38,5,751,1,200.876,30
14215.0,1789.72,6,1358,1,298.2866666666667,11
14216.0,1839.3,4,594,1,459.825,2
14217.0,1684.44,15,567,1,112.296,1
14218.0,169.48000000000002,1,160,1,169.48000000000002,42
14219.0,89.94,1,78,1,89.94,3
14220.0,632.4,2,272,1,316.2,246
14221.0,3432.8,9,2191,1,381.4222222222222,41
14222.0,683.17,1,607,1,683.17,176
14223.0,686.23,2,455,1,343.115,91
14224.0,1009.73,4,483,1,252.4325,109
14226.0,2214.79,5,1296,1,442.95799999999997,28
14227.0,2733.7000000000003,9,1502,1,303.74444444444447,25
14229.0,1090.23,2,415,1,545.115,51
14231.0,309.0,1,176,1,309.0,231
14232.0,2048.07,5,1941,1,409.61400000000003,42
14233.0,1462.72,4,680,1,365.68,48
14234.0,754.12,4,951,1,188.53,21
14235.0,2056.36,4,1337,1,514.09,74
14236.0,490.86,2,310,1,245.43,80
14237.0,161.0,1,38,1,161.0,372
14238.0,146.85,1,111,1,146.85,325
14239.0,2380.85,11,993,1,216.4409090909091,42
14240.0,890.34,2,418,1,445.17,29
14241.0,213.70000000000002,1,146,1,213.70000000000002,183
14242.0,280.55,2,123,1,140.275,234
14243.0,2034.75,8,1011,1,254.34375,8
14245.0,1693.45,2,976,1,846.725,219
14246.0,1474.06,3,804,1,491.3533333333333,110
14247.0,136.76999999999998,1,47,1,136.76999999999998,277
14248.0,302.58,1,102,1,302.58,317
14250.0,1904.05,3,1200,1,634.6833333333333,6
14251.0,2879.7000000000003,5,1674,1,575.94,1
14256.0,523.86,1,302,1,523.86,364
14257.0,3099.7200000000003,5,1682,1,619.9440000000001,63
14258.0,12669.98,9,7100,1,1407.7755555555555,8
14259.0,120.0,1,68,1,120.0,141
14261.0,1163.45,2,406,1,581.725,50
14262.0,2618.23,8,1645,1,327.27875,7
14264.0,333.97,2,70,1,166.985,154
14265.0,530.18,2,330,1,265.09,108
14270.0,492.65000000000003,1,197,1,492.65000000000003,331
14271.0,112.32,1,88,1,112.32,225
14272.0,437.96,2,599,1,218.98,73
14273.0,559.97,4,264,1,139.9925,50
14276.0,778.54,2,528,1,389.27,98
14277.0,2558.97,2,1121,1,1279.485,14
14280.0,134.04,1,52,1,134.04,196
14282.0,3701.44,15,2656,1,246.76266666666666,2
14284.0,595.25,2,161,1,297.625,30
14285.0,1910.01,4,541,1,477.5025,20
14286.0,1935.9,1,1505,1,1935.9,23
14287.0,110.63,2,189,1,55.315,7
14288.0,426.6,1,188,1,426.6,212
14289.0,911.26,6,292,1,151.87666666666667,8
14290.0,2314.65,5,915,1,462.93,10
14291.0,3883.25,11,2749,1,353.02272727272725,1
14292.0,3518.83,8,1335,1,439.85375,7
14293.0,1046.56,4,709,1,261.64,2
14295.0,166.20000000000002,1,84,1,166.20000000000002,39
14297.0,247.45,2,81,1,123.725,50
14298.0,51527.3,44,58343,1,1171.075,7
14299.0,2472.52,7,1439,1,353.21714285714285,7
14300.0,43.2,1,32,1,43.2,18
14301.0,640.14,1,606,1,640.14,116
14305.0,810.51,1,507,1,810.51,70
14306.0,2093.32,2,1075,1,1046.66,50
14307.0,2995.72,6,2058,1,499.28666666666663,88
14309.0,2352.53,9,1633,1,261.39222222222224,7
14312.0,1611.59,6,1012,1,268.5983333333333,46
14314.0,120.0,1,296,1,120.0,106
14315.0,2481.13,6,1021,1,413.5216666666667,44
14317.0,508.58000000000004,1,255,1,508.58000000000004,64
14320.0,125.28,1,90,1,125.28,206
14321.0,1530.75,5,2406,1,306.15,10
14323.0,305.24,1,128,1,305.24,114
14327.0,311.65,1,139,1,311.65,162
14329.0,3427.66,6,2347,1,571.2766666666666,16
14331.0,462.65999999999997,2,252,1,231.32999999999998,123
14332.0,840.21,3,463,1,280.07,22
14334.0,2185.68,7,1482,1,312.23999999999995,16
14335.0,454.86,2,375,1,227.43,15
14336.0,1614.91,4,1759,1,403.7275,16
14338.0,588.22,2,335,1,294.11,160
14340.0,134.7,1,58,1,134.7,218
14341.0,1942.5,7,1227,1,277.5,44
14342.0,668.5600000000001,4,347,1,167.14000000000001,20
14344.0,889.9300000000001,8,477,1,111.24125000000001,126
14345.0,108.97999999999999,1,50,1,108.97999999999999,38
14346.0,1021.58,2,605,1,510.79,120
14348.0,409.57,1,183,1,409.57,259
14349.0,133.5,1,86,1,133.5,9
14351.0,51.0,1,12,1,51.0,164
14352.0,1078.96,4,538,1,269.74,156
14353.0,90.6,1,64,1,90.6,214
14354.0,163.62,2,210,1,81.81,5
14355.0,174.4,1,92,1,174.4,365
14356.0,356.2,1,148,1,356.2,79
14357.0,225.12,1,147,1,225.12,42
14359.0,610.09,2,239,1,305.045,18
14360.0,2118.03,4,1139,1,529.5075,31
14362.0,151.5,1,96,1,151.5,21
14364.0,3717.35,8,1967,1,464.66875,108
14367.0,6093.1900000000005,10,2958,1,609.3190000000001,7
14368.0,155.0,1,36,1,155.0,319
14371.0,100.5,1,34,1,100.5,294
14373.0,76.55,1,17,1,76.55,357
14375.0,235.56,1,184,1,235.56,184
14377.0,617.05,2,219,1,308.525,190
14379.0,348.1,2,292,1,174.05,43
14381.0,202.68,1,146,1,202.68,51
14382.0,615.49,1,1231,1,615.49,25
14383.0,1247.69,3,817,1,415.8966666666667,37
14385.0,202.11,3,159,1,67.37,8
14386.0,142.4,1,54,1,142.4,296
14387.0,1727.6,3,795,1,575.8666666666667,32
14388.0,2428.06,6,1569,1,404.6766666666667,35
14389.0,1043.46,2,729,1,521.73,64
14390.0,3206.19,7,1372,1,458.02714285714285,9
14393.0,67.95,1,13,1,67.95,217
14395.0,1902.6200000000001,6,946,1,317.10333333333335,59
14396.0,487.99,2,225,1,243.995,64
14397.0,2612.96,19,1890,1,137.52421052631578,2
14401.0,4051.48,13,4507,1,311.6523076923077,3
14403.0,685.11,3,245,1,228.37,129
14404.0,1187.47,5,736,1,237.494,33
14406.0,156.75,1,77,1,156.75,118
14407.0,1800.55,5,1281,1,360.11,106
14408.0,2599.03,7,1610,1,371.29,10
14409.0,1908.25,5,1158,1,381.65,70
14410.0,465.14,4,235,1,116.285,91
14411.0,1063.0,1,196,1,1063.0,310
14412.0,770.03,2,786,1,385.015,42
14413.0,121.05,1,67,1,121.05,361
14414.0,1496.98,7,2512,1,213.8542857142857,91
14415.0,2945.67,9,1357,1,327.2966666666667,18
14416.0,490.22,2,326,1,245.11,21
14418.0,1937.25,3,1711,1,645.75,3
14419.0,1051.79,6,483,1,175.29833333333332,10
14420.0,387.52,1,334,1,387.52,98
14421.0,813.11,2,365,1,406.555,56
14422.0,4263.64,6,2906,1,710.6066666666667,0
14423.0,265.2,1,120,1,265.2,217
14424.0,322.08,1,48,1,322.08,17
14426.0,1128.22,4,575,1,282.055,23
14427.0,363.34000000000003,2,228,1,181.67000000000002,49
14428.0,735.98,4,270,1,183.995,6
14431.0,470.36,1,130,1,470.36,302
14432.0,2248.5,6,2013,1,374.75,9
14434.0,1372.8,6,368,1,228.79999999999998,21
14436.0,89.06,1,129,1,89.06,98
14437.0,63.0,1,60,1,63.0,365
14438.0,131.9,1,82,1,131.9,305
14439.0,2661.24,1,526,1,2661.24,319
14440.0,2357.6800000000003,5,588,1,471.53600000000006,7
14441.0,1003.1,3,296,1,334.3666666666667,0
14442.0,1589.82,2,482,1,794.91,204
14443.0,1420.2,4,938,1,355.05,53
14446.0,1010.35,4,916,1,252.5875,0
14447.0,1163.23,5,571,1,232.64600000000002,18
14448.0,375.35,2,104,1,187.675,8
14449.0,885.8,4,741,1,221.45,18
14450.0,483.25,3,241,1,161.08333333333334,180
14451.0,643.9,2,378,1,321.95,59
14452.0,259.05,2,116,1,129.525,10
14453.0,119.93,1,49,1,119.93,189
14456.0,1007.61,5,888,1,201.522,29
14457.0,113.64,1,88,1,113.64,310
14459.0,1837.92,1,760,1,1837.92,154
14460.0,434.34,3,881,1,144.78,109
14461.0,2103.06,3,766,1,701.02,147
14462.0,1757.03,10,844,1,175.703,65
14463.0,529.62,3,179,1,176.54,97
14465.0,1038.44,3,398,1,346.1466666666667,246
14466.0,2272.4,7,1006,1,324.62857142857143,28
14467.0,596.26,4,276,1,149.065,17
14470.0,461.19,2,193,1,230.595,11
14472.0,1852.67,8,1135,1,231.58375,103
14473.0,234.34000000000003,2,88,1,117.17000000000002,73
14474.0,547.66,1,140,1,547.66,45
14475.0,925.85,3,447,1,308.6166666666667,71
14476.0,193.0,1,110,1,193.0,256
14477.0,1309.6,4,720,1,327.4,19
14479.0,316.25,2,117,1,158.125,253
14480.0,279.05,1,143,1,279.05,10
14481.0,636.51,2,489,1,318.255,164
14482.0,2022.81,6,1627,1,337.135,17
14483.0,137.1,1,97,1,137.1,281
14484.0,321.92,1,210,1,321.92,49
14485.0,162.8,1,70,1,162.8,38
14487.0,1165.48,6,712,1,194.24666666666667,26
14488.0,1064.28,1,799,1,1064.28,67
14489.0,463.38,1,299,1,463.38,206
14491.0,340.93,2,139,1,170.465,174
14493.0,1468.04,3,835,1,489.34666666666664,16
14494.0,139.56,1,92,1,139.56,25
14495.0,123.8,2,62,1,61.9,50
14496.0,538.8100000000001,2,159,1,269.40500000000003,311
14497.0,475.37,1,235,1,475.37,308
14498.0,1957.32,5,1098,1,391.464,42
14499.0,808.44,3,496,1,269.48,25
14500.0,356.85,3,117,1,118.95,87
14501.0,251.21,2,161,1,125.605,183
14502.0,412.83,3,246,1,137.60999999999999,32
14503.0,3543.26,6,2004,1,590.5433333333334,2
14504.0,673.26,4,308,1,168.315,46
14505.0,5859.43,8,2739,1,732.42875,16
14506.0,1960.65,5,704,1,392.13,16
14507.0,1028.52,5,372,1,205.704,23
14508.0,268.05,2,129,1,134.025,21
14511.0,996.37,4,614,1,249.0925,10
14512.0,275.28,2,122,1,137.64,187
14513.0,436.84000000000003,2,354,1,218.42000000000002,100
14514.0,990.2,3,564,1,330.06666666666666,60
14515.0,2076.89,6,1110,1,346.1483333333333,17
14517.0,330.45,2,91,1,165.225,32
14518.0,174.37,1,278,1,174.37,63
14520.0,270.6,2,146,1,135.3,1
14522.0,974.54,4,525,1,243.635,23
14523.0,241.09,1,251,1,241.09,107
14524.0,1843.83,9,669,1,204.87,31
14525.0,3552.29,8,2102,1,444.03625,19
14527.0,8205.88,53,2029,1,154.82792452830188,2
14528.0,364.21999999999997,1,278,1,364.21999999999997,36
14529.0,578.61,3,325,1,192.87,59
14530.0,2862.11,6,1395,1,477.0183333333334,25
14532.0,932.85,4,284,1,233.2125,235
14533.0,1319.42,5,1589,1,263.884,24
14534.0,728.74,4,342,1,182.185,95
14535.0,2854.84,3,1824,1,951.6133333333333,59
14536.0,170.95,1,39,1,170.95,259
14537.0,355.56,1,120,1,355.56,57
14538.0,388.25,2,155,1,194.125,64
14539.0,537.48,2,428,1,268.74,15
14540.0,952.66,3,411,1,317.55333333333334,9
14541.0,1453.35,8,641,1,181.66875,58
14542.0,103.25,1,19,1,103.25,185
14543.0,3113.37,14,616,1,222.38357142857143,28
14544.0,2004.3,2,1536,1,1002.15,23
14546.0,561.29,1,357,1,561.29,248
14547.0,3441.31,7,2204,1,491.61571428571426,3
14548.0,652.8,2,256,1,326.4,150
14549.0,289.24,1,136,1,289.24,310
14550.0,757.37,2,389,1,378.685,10
14551.0,186.23,2,106,1,93.115,17
14552.0,164.22,1,90,1,164.22,151
14553.0,859.27,5,493,1,171.85399999999998,18
14554.0,2279.4900000000002,4,1443,1,569.8725000000001,9
14555.0,312.54,2,122,1,156.27,56
14560.0,2184.13,21,1224,1,104.00619047619048,6
14561.0,1080.76,3,1014,1,360.25333333333333,75
14562.0,3278.7000000000003,12,1160,1,273.225,3
14565.0,2416.35,3,1068,1,805.4499999999999,95
14566.0,1432.0,1,800,1,1432.0,110
14567.0,1530.3600000000001,2,412,1,765.1800000000001,56
14569.0,227.39,1,79,1,227.39,0
14570.0,218.06,2,95,1,109.03,280
14572.0,1884.3600000000001,5,767,1,376.872,2
14573.0,676.52,3,214,1,225.50666666666666,179
14576.0,35.400000000000006,1,12,1,35.400000000000006,371
14577.0,859.71,4,353,1,214.9275,12
14578.0,168.63,1,240,1,168.63,2
14581.0,138.6,1,217,1,138.6,16
14582.0,114.11,1,73,1,114.11,40
14583.0,986.96,5,751,1,197.392,5
14584.0,1033.06,4,381,1,258.265,168
14585.0,157.05,1,91,1,157.05,49
14587.0,1580.29,9,749,1,175.58777777777777,18
14589.0,39.75,1,5,1,39.75,371
14591.0,1320.21,4,1228,1,330.0525,14
14592.0,557.94,3,407,1,185.98000000000002,34
14593.0,617.15,3,330,1,205.71666666666667,21
14594.0,363.33,2,183,1,181.665,6
14595.0,1740.6,6,978,1,290.09999999999997,19
14597.0,866.24,2,566,1,433.12,10
14598.0,221.97,1,189,1,221.97,43
14600.0,393.33000000000004,1,125,1,393.33000000000004,305
14601.0,213.96,1,168,1,213.96,10
14603.0,660.0,1,400,1,660.0,274
14606.0,2272.18,22,1235,1,103.28090909090908,17
14607.0,3772.3,6,1806,1,628.7166666666667,18
14608.0,1785.15,4,437,1,446.2875,3
14609.0,601.56,4,7026,1,150.39,71
14616.0,406.08000000000004,3,104,1,135.36,242
14618.0,553.44,3,264,1,184.48000000000002,8
14619.0,394.44,1,152,1,394.44,245
14620.0,412.78000000000003,2,214,1,206.39000000000001,205
14621.0,1788.3600000000001,5,993,1,357.672,0
14622.0,320.58000000000004,1,146,1,320.58000000000004,184
14623.0,768.5,4,396,1,192.125,31
14624.0,225.85,2,162,1,112.925,56
14625.0,585.53,1,255,1,585.53,360
14626.0,2204.37,3,971,1,734.79,23
14628.0,671.96,2,272,1,335.98,90
14629.0,955.26,2,378,1,477.63,3
14631.0,1006.98,3,622,1,335.66,50
14632.0,114.56,1,96,1,114.56,262
14633.0,344.90000000000003,1,96,1,344.90000000000003,265
14636.0,609.85,2,241,1,304.925,35
14638.0,443.6,1,166,1,443.6,50
14639.0,1215.02,3,710,1,405.00666666666666,51
14640.0,1393.68,4,506,1,348.42,58
14641.0,110.46,1,90,1,110.46,21
14642.0,96.12,1,76,1,96.12,58
14643.0,693.8100000000001,2,815,1,346.90500000000003,169
14644.0,830.76,2,258,1,415.38,67
14645.0,597.09,2,381,1,298.545,156
14646.0,219536.22,68,153567,1,3228.4738235294117,1
14647.0,236.04000000000002,1,91,1,236.04000000000002,200
14649.0,1402.59,4,1004,1,350.6475,4
14651.0,653.75,2,343,1,326.875,66
14652.0,114.18,1,53,1,114.18,76
14653.0,1926.65,7,945,1,275.2357142857143,0
14655.0,1932.23,4,1089,1,483.0575,7
14656.0,291.05,2,120,1,145.525,168
14657.0,432.14,3,257,1,144.04666666666665,17
14658.0,247.15,2,47,1,123.575,4
14659.0,1936.76,8,872,1,242.095,8
14660.0,285.74,2,228,1,142.87,86
14661.0,107.95,1,35,1,107.95,26
14662.0,741.37,4,578,1,185.3425,28
14664.0,636.24,2,465,1,318.12,19
14665.0,337.26,2,118,1,168.63,296
14666.0,195.25,1,161,1,195.25,23
14667.0,8786.27,24,5114,1,366.09458333333333,10
14669.0,1259.24,3,770,1,419.74666666666667,241
14670.0,392.86,2,326,1,196.43,279
14672.0,765.55,2,454,1,382.775,234
14673.0,1736.4,5,1004,1,347.28000000000003,2
14675.0,596.36,1,336,1,596.36,15
14676.0,2548.2400000000002,6,2500,1,424.7066666666667,30
14680.0,16985.13,11,7278,1,1544.1027272727274,24
14681.0,498.95,3,76,1,166.31666666666666,70
14682.0,52.0,2,80,1,26.0,187
14684.0,1201.51,5,821,1,240.302,25
14687.0,628.38,1,470,1,628.38,106
14688.0,4613.15,17,2816,1,271.3617647058823,7
14689.0,112.8,1,76,1,112.8,208
14690.0,355.05,2,167,1,177.525,43
14691.0,2114.33,5,707,1,422.866,30
14692.0,591.55,4,265,1,147.8875,136
14693.0,172.9,1,34,1,172.9,264
14696.0,2078.95,7,1630,1,296.99285714285713,3
14697.0,188.60999999999999,2,181,1,94.30499999999999,217
14698.0,1217.27,5,602,1,243.454,1
14699.0,109.13000000000001,1,77,1,109.13000000000001,213
14700.0,2195.1,3,1314,1,731.6999999999999,31
14701.0,1887.65,7,671,1,269.6642857142857,10
14702.0,3251.79,17,1439,1,191.28176470588235,0
14703.0,318.17,1,183,1,318.17,14
14704.0,1493.96,9,1043,1,165.99555555555557,10
14705.0,179.0,1,100,1,179.0,198
14708.0,707.31,2,271,1,353.655,2
14709.0,4921.04,13,2484,1,378.54153846153844,14
14710.0,599.48,4,375,1,149.87,13
14711.0,2639.1,10,876,1,263.90999999999997,9
14712.0,917.07,3,315,1,305.69,28
14713.0,2662.2,11,1613,1,242.0181818181818,8
14714.0,160.19,1,229,1,160.19,23
14715.0,867.38,4,521,1,216.845,24
14716.0,307.51,2,495,1,153.755,42
14719.0,1175.42,4,772,1,293.855,9
14720.0,663.81,3,219,1,221.26999999999998,5
14722.0,180.42000000000002,1,118,1,180.42000000000002,146
14723.0,1122.3600000000001,6,673,1,187.06000000000003,9
14725.0,655.58,1,588,1,655.58,24
14727.0,268.58,1,62,1,268.58,273
14729.0,313.49,1,197,1,313.49,373
14730.0,1897.57,8,1078,1,237.19625,0
14731.0,380.02,3,256,1,126.67333333333333,46
14732.0,1896.51,6,943,1,316.085,7
14733.0,9585.91,12,3764,1,798.8258333333333,15
14735.0,5212.89,29,1976,1,179.75482758620691,3
14737.0,1164.55,3,345,1,388.18333333333334,3
14738.0,852.5,5,406,1,170.5,63
14739.0,3902.28,7,3820,1,557.4685714285714,3
14740.0,1448.21,3,735,1,482.7366666666667,196
14741.0,1400.34,6,841,1,233.39,11
14744.0,725.48,5,487,1,145.096,15
14745.0,1220.26,5,1038,1,244.052,112
14748.0,1415.75,5,1223,1,283.15,28
14752.0,389.64,1,260,1,389.64,43
14753.0,563.15,1,211,1,563.15,86
14754.0,638.05,2,486,1,319.025,44
14755.0,4450.01,10,2016,1,445.00100000000003,9
14756.0,738.96,1,416,1,738.96,14
14757.0,420.5,1,160,1,420.5,74
14758.0,1484.06,4,419,1,371.015,144
14759.0,1625.97,3,569,1,541.99,4
14761.0,255.9,2,118,1,127.95,58
14762.0,300.52,1,341,1,300.52,263
14764.0,278.3,1,190,1,278.3,46
14765.0,254.11,3,135,1,84.70333333333333,28
14766.0,1487.56,4,680,1,371.89,7
14768.0,59.400000000000006,1,12,1,59.400000000000006,16
14769.0,6626.81,7,4530,1,946.6871428571429,2
14770.0,876.42,2,490,1,438.21,231
14772.0,139.26,1,82,1,139.26,111
14775.0,1011.9,3,1174,1,337.3,57
14776.0,58.08,1,60,1,58.08,175
14778.0,730.86,2,306,1,365.43,126
14779.0,386.15,3,84,1,128.71666666666667,280
14780.0,447.68,2,310,1,223.84,54
14782.0,200.10000000000002,1,114,1,200.10000000000002,319
14784.0,289.99,2,237,1,144.995,25
14785.0,77.4,2,84,1,38.7,9
14788.0,679.4399999999999,2,421,1,339.71999999999997,6
14789.0,197.64,1,116,1,197.64,28
14790.0,745.06,4,699,1,186.265,16
14793.0,228.99,1,91,1,228.99,20
14794.0,1319.91,7,673,1,188.55857142857144,2
14795.0,131.45000000000002,1,17,1,131.45000000000002,165
14796.0,833.0600000000001,1,466,1,833.0600000000001,94
14798.0,173.74,3,150,1,57.913333333333334,52
14799.0,157.7,1,146,1,157.7,50
14800.0,4224.73,11,3465,1,384.0663636363636,47
14801.0,189.34,1,173,1,189.34,60
14803.0,845.55,3,370,1,281.84999999999997,161
14804.0,353.27,1,121,1,353.27,8
14805.0,546.4,4,114,1,136.6,14
14806.0,193.39000000000001,1,330,1,193.39000000000001,74
14808.0,1057.15,4,737,1,264.2875,39
14810.0,2085.33,11,1015,1,189.57545454545453,40
14813.0,152.88,2,66,1,76.44,369
14815.0,778.5,2,744,1,389.25,36
14816.0,271.85,1,5,1,271.85,196
14817.0,1110.34,2,655,1,555.17,199
14818.0,657.8,3,324,1,219.26666666666665,73
14819.0,272.07,2,109,1,136.035,63
14820.0,507.29,4,253,1,126.8225,20
14821.0,48.800000000000004,1,20,1,48.800000000000004,366
14823.0,321.43,3,88,1,107.14333333333333,179
14824.0,1127.71,4,525,1,281.9275,9
14825.0,2221.01,12,989,1,185.08416666666668,3
14828.0,2139.76,3,2172,1,713.2533333333334,196
14829.0,697.55,4,452,1,174.3875,28
14830.0,188.88,1,164,1,188.88,52
14834.0,1720.3,6,734,1,286.71666666666664,17
14836.0,102.44999999999999,3,45,1,34.15,9
14837.0,1649.5,4,1436,1,412.375,89
14840.0,62.85,1,31,1,62.85,267
14841.0,3295.76,6,1778,1,549.2933333333334,52
14842.0,1591.52,2,706,1,795.76,94
14844.0,3189.81,4,1833,1,797.4525,63
